Subfolder,File_name,Surface_Area,Compactness,Bound_Box_vol,Diameter,Eccentricity,A3_bin0,A3_bin1,A3_bin2,A3_bin3,A3_bin4,A3_bin5,A3_bin6,A3_bin7,A3_bin8,A3_bin9,A3_bin10,A3_bin11,A3_bin12,A3_bin13,A3_bin14,A3_bin15,A3_bin16,A3_bin17,A3_bin18,A3_bin19,A3_bin20,A3_bin21,A3_bin22,A3_bin23,A3_bin24,D1_bin0,D1_bin1,D1_bin2,D1_bin3,D1_bin4,D1_bin5,D1_bin6,D1_bin7,D1_bin8,D1_bin9,D2_bin0,D2_bin1,D2_bin2,D2_bin3,D2_bin4,D2_bin5,D2_bin6,D2_bin7,D2_bin8,D2_bin9,D2_bin10,D2_bin11,D2_bin12,D2_bin13,D2_bin14,D2_bin15,D2_bin16,D2_bin17,D2_bin18,D2_bin19,D2_bin20,D2_bin21,D2_bin22,D2_bin23,D2_bin24,D3_bin0,D3_bin1,D3_bin2,D3_bin3,D3_bin4,D3_bin5,D3_bin6,D3_bin7,D3_bin8,D3_bin9,D3_bin10,D3_bin11,D3_bin12,D3_bin13,D3_bin14,D3_bin15,D3_bin16,D3_bin17,D3_bin18,D3_bin19,D3_bin20,D3_bin21,D3_bin22,D3_bin23,D3_bin24,D4_bin0,D4_bin1,D4_bin2,D4_bin3,D4_bin4,D4_bin5,D4_bin6,D4_bin7,D4_bin8,D4_bin9,D4_bin10,D4_bin11,D4_bin12,D4_bin13,D4_bin14,D4_bin15,D4_bin16,D4_bin17,D4_bin18,D4_bin19,D4_bin20,D4_bin21,D4_bin22,D4_bin23,D4_bin24
Bust,309.ply,0.9445421057686977,-0.6885131270842625,1.1018369147286715,-0.7733820380116154,-0.34370542864813136,0.0182522177166906,0.0422449746202662,0.0577906629552201,0.0669986419194363,0.0762836751009277,0.0824191171513432,0.0840468874911776,0.0822264816080088,0.0800496999700305,0.0755998189224865,0.0678462383092947,0.0577617676236043,0.0491220635118194,0.0414648006702711,0.032699883455417,0.0253315739286441,0.0185604345857404,0.0134748562456932,0.0096606724906578,0.0070408291033607,0.0044209857160637,0.0030051144736642,0.0019937778719503,0.0012232356992158,0.000481588857959,0.0,0.0,0.128,0.4900000000000003,0.3330000000000003,0.0489999999999999,0.0,0.0,0.0,0.0,0.007791897620635,0.0274059847346483,0.0426912398371916,0.0555782224920156,0.0662062514305201,0.077311944590981,0.0870742071271829,0.1022798515260783,0.1195653255580689,0.12986496034397,0.1186000457759673,0.0773915552943546,0.0449103882015455,0.0259530893927827,0.0121804376598013,0.0044382967289805,0.0007065449949721,4.975668978668413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008629737609329,0.00932944606414,0.0283848396501455,0.0450379008746332,0.066985422740526,0.0848279883382251,0.0973527696792393,0.1146355685130273,0.1276034985421714,0.1326880466471236,0.1223323615159366,0.0952069970844715,0.0501224489795515,0.0184956268221425,0.0051545189504331,0.0009795918367339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003674074074074,0.0238617283950621,0.0541234567901241,0.0900740740740617,0.1195654320987667,0.138469135802598,0.1431111111112443,0.1370469135803744,0.1178271604939368,0.0886913580247739,0.055743209876595,0.0235851851852071,0.0041283950617322,9.876543209885737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,310.ply,1.4630374865852485,-0.7485136616126689,1.972209768248634,0.05122425179674286,-0.3754864265806466,0.0211995415274067,0.0436897411941461,0.0560569430665653,0.0651011818190725,0.0706490854627909,0.0778825501093563,0.081725629195819,0.0853857045162213,0.0805698159366287,0.0751567571731652,0.0681255598469293,0.0571260703310984,0.0473787118460078,0.0398659256618472,0.0329503096615557,0.0277587817727575,0.0219508201457718,0.0168170829199287,0.0113173381620368,0.0078498983847319,0.0050855783400471,0.0031977500168478,0.0019456189861544,0.000963177715918,0.0002504262061386,0.0,0.0,0.0,0.1880000000000001,0.3180000000000001,0.4510000000000004,0.0429999999999999,0.0,0.0,0.0,0.0067072017832797,0.0188080287394642,0.0283215078267274,0.0360636487575689,0.0427210938510729,0.05021445133299,0.0523738916697555,0.0613300958314089,0.0707838668909316,0.0835812875041382,0.095294012279989,0.0988764939446502,0.0880394869090499,0.0789837693676264,0.0698384897847267,0.0637880763066656,0.0419249868143517,0.0122998537152988,4.975668978690617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006297376093294,0.0045714285714285,0.0146005830903789,0.0235568513119537,0.0371311953352749,0.0493527696792928,0.059731778425679,0.0702274052478288,0.0853411078716515,0.0928513119532781,0.0995218658891328,0.0987055393585212,0.096723032069893,0.0879533527696085,0.0784139941690331,0.0512653061224077,0.0236967930028964,0.0157900874635441,0.0086297376093225,0.0013061224489785,0.0,0.0,0.0,0.0,0.0,0.0020938271604938,0.0132740740740738,0.0332641975308628,0.0503901234567967,0.0728098765431935,0.0898567901234305,0.1008197530865135,0.1090172839507187,0.1151407407408479,0.1102814814815841,0.0965135802470034,0.082627160493904,0.0624987654321569,0.0408691358025071,0.0167111111111266,0.0034962962962995,0.0003358024691361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,311.ply,0.9644157238856699,-0.6311966745068595,0.4048904499597558,0.3804875736942412,-0.20159297388808953,0.0228273118673121,0.0478410371497627,0.0647255425098498,0.0781715034241234,0.0855687082824042,0.0853857045163792,0.0812055132291489,0.073750517707922,0.0652360266992001,0.0593028519691395,0.056760062799065,0.049902237461713,0.0446721824642782,0.0375157720350072,0.0328636236671231,0.026660759176611,0.0223457230092982,0.0182811130481241,0.0133496431426238,0.0114425512651061,0.0088997620950825,0.0062221280448304,0.0040260828525373,0.0023790489583175,0.0006645926239834,0.0,0.074,0.2300000000000001,0.2530000000000001,0.2020000000000001,0.2110000000000002,0.0299999999999999,0.0,0.0,0.0,0.0068962772044701,0.0220322622376582,0.0336852789857579,0.0472788066355479,0.0629123585666196,0.0823871269492487,0.1044790972146621,0.1275861039517271,0.1273671745166645,0.099403914856392,0.0658281005880848,0.0566231129773576,0.0491297554954698,0.0408601936529079,0.0285006319098705,0.0206390749235625,0.0136532356774947,0.009324403666042,0.0014130899899446,0.0,0.0,0.0,0.0,0.0,0.0,0.0008862973760932,0.0076734693877551,0.0233935860058301,0.0403731778425662,0.0629504373177772,0.0772944606414292,0.1019941690961724,0.1199999999999035,0.1262274052477119,0.1283265306121417,0.1014810495626006,0.0809795918366695,0.0614810495626327,0.0379475218658587,0.0205481049562517,0.006623906705534,0.0015160349854215,0.0003032069970843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038123456790123,0.0253234567901239,0.0606419753086444,0.096632098765411,0.1237925925926184,0.1420839506174162,0.1480296296297674,0.1319111111112338,0.1104790123457818,0.0784987654321718,0.0469925925926363,0.0224592592592801,0.0071901234567968,0.0019950617283969,0.0001580246913581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,312.ply,1.1466924106240104,-0.6232192720600871,1.2483769996343665,0.193045680228211,-0.3184211274915627,0.0204675264633074,0.047080126754186,0.0641668994346141,0.0760043535633013,0.0836230892962442,0.0852604914133096,0.0815522572069068,0.0766593144099961,0.0672683316797838,0.0606513007714231,0.055113028904844,0.046107317260996,0.0419463895282302,0.0363984858845423,0.0313225393216543,0.027623936892529,0.023453377382604,0.0199666740509807,0.0160561725243535,0.0131184804908035,0.010045943577025,0.0068096664515404,0.0051915278887981,0.0031110640224152,0.0010017048245547,0.001,0.124,0.1970000000000001,0.2080000000000001,0.2150000000000002,0.1970000000000001,0.0579999999999999,0.0,0.0,0.0,0.0067072017832797,0.0208381016827715,0.0356954492531502,0.0524236483595191,0.0698185871090489,0.0876513847287114,0.1037327468678577,0.1109673695628818,0.1088676372538721,0.0935624794754027,0.0824368836389809,0.0665545482588046,0.0552597796772089,0.040034232602451,0.0276050114937123,0.0209376150622839,0.0142105106031035,0.0026968125864421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005830903790087,0.0084897959183674,0.0268688046647226,0.0487696793002892,0.071300291545193,0.0927580174927471,0.1151720116617164,0.1277900874634541,0.1287230320698673,0.1216326530611267,0.093201166180683,0.0642565597667121,0.041142857142824,0.027615160349832,0.0144606413994052,0.0076034985422679,0.0049446064139901,0.002752186588919,0.0014460641399405,0.0004431486880462,4.66472303206622e-05,0.0,0.0,0.0,0.0,0.0028641975308642,0.0200691358024692,0.0516740740740734,0.0894419753086349,0.1205530864197444,0.1402074074075379,0.1474172839507544,0.1377185185186467,0.112967901234673,0.0802567901235314,0.0497580246914043,0.0271604938271857,0.0127802469135921,0.0045629629629672,0.0020148148148166,0.0005530864197536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,313.ply,1.328975899321399,-0.6389712934768297,1.0879079848812776,0.3908271583874151,-0.31491706608851505,0.0163451258391684,0.038440422642382,0.0550841335734783,0.0671142232453471,0.0767748957360473,0.0830933415524878,0.0852219643046368,0.0843454725830315,0.0766496826328358,0.0680099785210431,0.0622309122254841,0.0547373895956215,0.0488620055285217,0.0411469520240181,0.0348381379847551,0.0284426379510593,0.0213343864075843,0.017847683075961,0.0133207478111463,0.0094680369474742,0.0068289300058588,0.0049507334598186,0.0029473238107091,0.0014736619053545,0.0004912206351181,0.0,0.004,0.1900000000000001,0.3270000000000002,0.2710000000000002,0.1670000000000001,0.0409999999999999,0.0,0.0,0.0,0.0055926519320522,0.0186985640219329,0.0305108021773525,0.0429997313138677,0.0552000716496418,0.0697986844331431,0.0854620903780853,0.0983988297226954,0.1194658121784949,0.1262625760033939,0.106678342903242,0.0735005821530341,0.0565235995977901,0.0421638189253246,0.03170496273214,0.0219725542098448,0.0115734060444121,0.0032938928638878,0.0001990267591469,0.0,0.0,0.0,0.0,0.0,0.0,0.0003965014577259,0.0052944606413994,0.015416909620991,0.0315568513119546,0.046927113702617,0.0663790087463661,0.0855976676385151,0.1049329446063296,0.1222857142856159,0.1291661807579136,0.1263906705538342,0.100944606413913,0.0755685131194727,0.0473935860057928,0.024373177842546,0.0111486880466382,0.0045014577259439,0.0013294460641388,0.0003498542274049,4.66472303206622e-05,0.0,0.0,0.0,0.0,0.0,0.0026271604938271,0.017837037037037,0.0408098765432067,0.0696888888889001,0.0988444444443975,0.1194074074074901,0.1325432098766665,0.1342024691359273,0.1228839506173983,0.1059358024692344,0.079427160493901,0.0469135802469572,0.0201283950617471,0.0068148148148211,0.0015604938271619,0.0003753086419756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,314.ply,0.8061846913241483,-0.6434704760195074,0.9523912645130651,0.9634326462842366,-0.27481037652505447,0.035098195968138,0.0598422314901265,0.0771312714909204,0.0780751856525352,0.0737890448166928,0.0690791057858216,0.0687323618079838,0.069840016181283,0.0696666441924157,0.0629244001809883,0.0572512834342261,0.0492087495062522,0.0427072999238054,0.035473835277261,0.0310143224525605,0.0254375234773951,0.0212380686359925,0.018165531722214,0.0154590023404843,0.0130799533821668,0.0098051491480455,0.0080425339279155,0.005075946562888,0.0027932153761622,0.001069127264669,0.0,0.042,0.088,0.1840000000000001,0.3180000000000002,0.2310000000000002,0.137,0.0,0.0,0.0,0.0083491725462488,0.0212361552010672,0.03371513299963,0.0463831862193832,0.0618774194190499,0.0807153021724074,0.0769337937486001,0.0687836479614957,0.0636189035616092,0.0622754729373612,0.0687239399337514,0.0704057160485507,0.0766352536098784,0.0768342803688313,0.0679377842348674,0.0501746459809948,0.0366010210071562,0.0187383693737078,0.0089363014857092,0.0011245011891825,0.0,0.0,0.0,0.0,0.0,0.0011661807580174,0.007533527696793,0.022857142857142,0.0404431486880474,0.0579825072886205,0.07409912536446,0.0886064139941524,0.0884897959182962,0.0927580174926367,0.0982857142856352,0.1023206997083725,0.0928046647229574,0.0692244897958627,0.0479533527696407,0.0352653061224206,0.0274518950437097,0.0215043731778252,0.0158367346938648,0.0086763848396431,0.0048979591836695,0.0014927113702611,0.0003498542274049,0.0,0.0,0.0,0.0038913580246913,0.0228543209876546,0.0552296296296304,0.0860839506172733,0.1129086419752985,0.1242666666667823,0.1297580246914788,0.1209283950618409,0.1084641975309651,0.0859851851852652,0.0619061728395637,0.0408888888889269,0.0271802469136055,0.0131950617284073,0.005096296296301,0.0012444444444456,0.0001185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,315.ply,0.8187017307286588,-0.72490655710262,0.5447907466158686,0.031974373796036515,-0.31938997305068395,0.021449967733546,0.0455968330716678,0.0628762412952857,0.0719108482706331,0.0786530922820929,0.0859828747002501,0.0893636284829824,0.0890072527280763,0.0831992911010855,0.073663831713489,0.063184458164244,0.0530325650384467,0.0431022027873317,0.0340964911434982,0.0271519798117292,0.0229428931931674,0.0164414436107207,0.0128198953988689,0.0095836182733843,0.0064436589194916,0.0043150361673127,0.0025716845015011,0.0016374021170606,0.0007801739498936,0.0001926355431836,0.0,0.0,0.112,0.4460000000000003,0.3520000000000003,0.062,0.0279999999999999,0.0,0.0,0.0,0.0083690752221635,0.0227985152603773,0.0328095612455075,0.044631750738882,0.0549015315109201,0.0660171760093371,0.0771527231836627,0.0973141338853396,0.1179830628228435,0.1322930868055737,0.1323030381434773,0.085979559951558,0.0443829672898095,0.0315954980146082,0.0251171770043585,0.0144592940520302,0.0085581506433218,0.0033336982157118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009795918367346,0.00932944606414,0.0218775510204073,0.0387638483965023,0.0540641399416796,0.0677551020408424,0.0821224489795938,0.100314868804584,0.1112769679299396,0.1206297376092324,0.1237317784255565,0.1156618075800819,0.0795102040815687,0.0438717201165828,0.0214577259475046,0.0071370262390613,0.0014227405247801,9.32944606413244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030222222222222,0.0206814814814816,0.0480395061728381,0.0798222222222217,0.1014518518518079,0.1224493827161633,0.1318913580248141,0.130429629629751,0.12100740740752,0.1033086419754047,0.0696098765432746,0.0418765432099155,0.0192790123456969,0.0058469135802523,0.0012246913580258,5.925925925931441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,316.ply,0.8608685615755631,-0.6892053318230741,0.5265344343215754,0.01874900265493564,-0.31927291017236403,0.0187530701289691,0.0415900137734395,0.0582048293730705,0.0694932722036703,0.0775454379087812,0.0837868295079508,0.0888049854077566,0.0858865569284981,0.0806661337082207,0.0746462729837297,0.0659776735404487,0.0550937653505113,0.0452500890938289,0.0375446673664847,0.030455679377328,0.0244454504299995,0.0181944270536915,0.0151026265855946,0.0104986371035065,0.0074549955212055,0.0046810436993616,0.0029762191421867,0.001714456334334,0.0009920730473955,0.0002407944289795,0.0,0.003,0.123,0.4320000000000003,0.3560000000000003,0.058,0.0279999999999999,0.0,0.0,0.0,0.0076028221994447,0.0221118729413174,0.0344017753186894,0.0445421886972668,0.0541054244743292,0.0640269084178572,0.0800485625292639,0.0986376618336727,0.1236354227826423,0.1382141328902222,0.1340544736238758,0.0813820418152637,0.0419249868143452,0.0301027973210048,0.0218431868164026,0.0139915811680484,0.0072346226950028,0.0021395376608334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008163265306122,0.0068804664723032,0.02071137026239,0.0341690962099151,0.0535276967929917,0.0706005830904009,0.0907055393586029,0.1021807580174105,0.1116501457725049,0.1253411078716193,0.1265772594751169,0.1130962099124455,0.0767113702623289,0.0426588921282455,0.0184023323615012,0.0052011661807538,0.0007696793002909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030617283950617,0.0216691358024693,0.0489679012345669,0.0794271604938255,0.107772839506137,0.1259456790124629,0.1325234567902468,0.1289481481482681,0.1195061728396174,0.098271604938363,0.0735012345679696,0.0413827160494212,0.0154864197531008,0.003279012345682,0.000256790123457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,317.ply,0.6978569621775136,-0.732085809419924,0.7256669326151154,0.06916716479094338,-0.36184107100356067,0.0248210897392671,0.0451441395451854,0.0552382420080347,0.0636178881365553,0.0695606946438004,0.0803001261763174,0.0888146171849648,0.089825953786605,0.0860117700315713,0.0739527850282663,0.0641861629888177,0.0529747743754916,0.0437764271884744,0.0367548616394319,0.030349729828577,0.024686244858979,0.0190516552208586,0.0152182079115048,0.0120397214489753,0.0086300723346255,0.0058464887356224,0.0044980399333371,0.0024946302842276,0.0017722469972891,0.0004334299721631,0.0,0.0,0.1800000000000001,0.4780000000000003,0.1990000000000001,0.061,0.0819999999999999,0.0,0.0,0.0,0.0141806565892783,0.0333071281433803,0.0401934540098844,0.0527122371602916,0.065569365801248,0.0728935505378988,0.089741165699764,0.1152962015743475,0.1361840599469141,0.1350993641095439,0.1001701678787581,0.0598572978135009,0.039218222889955,0.0225895371632087,0.0088268367681805,0.0062991969270138,0.00471693419179,0.0031446227945245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001935860058309,0.0133644314868806,0.0323498542274057,0.0496326530612185,0.0700174927113807,0.0872069970845763,0.0990787172010865,0.117854227405153,0.1288163265305086,0.1303556851310905,0.1116501457725049,0.0782274052477505,0.0454110787171646,0.0215976676384666,0.0091661807580101,0.0031253644314843,0.0002099125364429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054913580246913,0.0349432098765426,0.0731061728395151,0.1107358024690913,0.1327012345679885,0.1406222222223531,0.1372444444445721,0.1240691358025846,0.1007012345679949,0.0718617283951286,0.0431802469136204,0.0190419753086596,0.0055703703703755,0.0006518518518524,7.901234567908588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,318.ply,0.5096594693245747,-0.682399998411421,0.144945023494634,0.37288124610684037,-0.2685039027829681,0.0276913593327098,0.0487656877570461,0.0595147510667193,0.0663051539639809,0.0735771457191902,0.0810128776860988,0.0792406306887473,0.0737312541536018,0.0725850726716572,0.0672490681254671,0.0598037043813699,0.0522138639799163,0.042842144804034,0.0387101124027455,0.0326806199010987,0.0286160099399246,0.0241083382294282,0.0196584571818869,0.0169230324686797,0.0112306521676042,0.009140556524062,0.0065592402454017,0.004170559509925,0.0027739518218439,0.0008957552758037,0.0,0.0,0.2090000000000001,0.4750000000000003,0.1380000000000001,0.1620000000000001,0.0159999999999999,0.0,0.0,0.0,0.0137925544089402,0.0345211913741815,0.0426215804714868,0.049696981759204,0.0589616773975391,0.0710127476639517,0.0913333797729468,0.1116739145578568,0.1327309456756989,0.1246106539024667,0.0773019932528743,0.0595786603506919,0.0492790255648303,0.031814427449667,0.0229577366676199,0.0126680532197128,0.0098916299296113,0.0049657176407189,0.0005871289394837,0.0,0.0,0.0,0.0,0.0,0.0,0.0021690962099125,0.0164431486880466,0.0353119533527709,0.0558367346938684,0.0751253644315068,0.0877201166180827,0.0939941690961343,0.1038833819241147,0.1149854227404323,0.1265072886296359,0.1110670553934967,0.0890029154518234,0.055580174927069,0.0244897959183476,0.0067405247813356,0.0010962099125355,4.66472303206622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074864197530864,0.0412641975308625,0.0802172839506279,0.1118419753085889,0.1346567901235691,0.1374617283951896,0.1340839506174087,0.1168197530865284,0.0942024691358901,0.0712493827161157,0.0452345679012766,0.0188444444444619,0.0059259259259314,0.0006716049382722,3.950617283954294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,319.ply,0.6406492509208905,-0.7261276860591135,0.286029138733035,0.11466097702751604,-0.2309830710177022,0.0295502923244363,0.0521657050942432,0.0653034491394082,0.0845766352349977,0.0853568091849016,0.082120532059384,0.0718723211618734,0.0669504830335299,0.062442811323031,0.0591583753117488,0.0554212457739712,0.0524353948545774,0.046155476146792,0.039644394787186,0.0334222667423556,0.0275757780067331,0.0237423306973794,0.0186085934715363,0.0145728788418397,0.0106720090923717,0.0076476310643891,0.0053360045461858,0.0031399593538927,0.0017048245571749,0.0004237981950039,0.0,0.0,0.1290000000000001,0.3570000000000003,0.145,0.3690000000000002,0.0,0.0,0.0,0.0,0.013046204062136,0.030232164714547,0.040770631611414,0.0502542566848141,0.062494402372413,0.077918976206382,0.0939306789798262,0.097831603459124,0.0861984893869324,0.0873926499418195,0.0898904357691249,0.0791628934508941,0.0673108499435577,0.0415866413237909,0.0264307536147395,0.0240822378568033,0.0226492451909463,0.0087870314163455,2.98540138721215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0021457725947521,0.0133411078717202,0.0283381924198252,0.0480233236151558,0.0693177842565667,0.0798600583090687,0.0924548104955631,0.1011311953351956,0.100174927113622,0.1096443148687165,0.1101107871719231,0.0925714285713541,0.0701107871719552,0.044594752186553,0.0283148688046419,0.0094927113702547,0.0003731778425652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055703703703703,0.0315259259259257,0.0651456790123516,0.0980740740740435,0.1199407407407825,0.1237925925927078,0.1262617283951792,0.1165037037038121,0.1065481481482473,0.0912395061729244,0.0627358024691941,0.0369580246913924,0.0133530864197655,0.0022518518518539,9.876543209885737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bust,320.ply,1.3629922617438546,-0.6935054789573801,1.649442965846346,0.019582782321468387,-0.35819356900210964,0.0250715159454063,0.0474557660633946,0.0614218429442428,0.0710343565491498,0.0821109002822485,0.0876684357031116,0.0878418076918534,0.0855398129507666,0.0760621442261251,0.0693680591004831,0.0596303323924851,0.0501237683363743,0.0424087148318708,0.0349537193106652,0.0276913593326433,0.0228851025302123,0.0182425859394874,0.0144669292930887,0.0108839081898737,0.0086685994432622,0.0062606551534671,0.0047484661394758,0.0031592229082111,0.0016470338942198,0.0006549608468242,0.0,0.048,0.1370000000000001,0.3070000000000003,0.2590000000000002,0.2200000000000002,0.0289999999999999,0.0,0.0,0.0,0.0073540387505099,0.020619172247709,0.0351381743275365,0.0440147677855238,0.0534386848311831,0.0722865189224941,0.0904576620326963,0.1185502890864148,0.1297057389366517,0.1058623331907396,0.0870543044512681,0.071092358367393,0.0608424802712648,0.0486122859216756,0.0317845734357866,0.0161609728427426,0.0065479803759402,0.0004776642219525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897959183673,0.0083032069970846,0.0222507288629729,0.0420058309037906,0.0620874635568443,0.0752419825073176,0.0936209912536161,0.1065889212827131,0.1204664723031101,0.117924198250634,0.1093877551019528,0.0942740524780583,0.0675451895043188,0.0393702623906389,0.0211778425655806,0.0099825072886217,0.0052478134110744,0.0030553935860033,0.0009329446064132,4.66472303206622e-05,0.0,0.0,0.0,0.0,0.0,0.0030814814814814,0.0197728395061729,0.0465777777777759,0.0801975308641985,0.1064098765431678,0.1197432098766546,0.130943209876665,0.1260839506174013,0.1154370370371444,0.0973629629630535,0.0690962962963606,0.0434172839506576,0.0242765432098991,0.0117728395061837,0.0046419753086462,0.0010864197530874,9.876543209885737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chair,101.ply,-0.5897059412162965,1.089953112762705,-0.25089555406338737,0.35942812080903724,-0.268719622828894,0.0574342872003306,0.056047311289403,0.0487078970941023,0.0595821735068574,0.0771023761594603,0.0916848867784931,0.0948055825779138,0.0783448754128512,0.0625391290946222,0.0539090567599901,0.0481588857959212,0.0460687901523593,0.0406460996117409,0.0361480596784036,0.0281440528591248,0.0225576221068002,0.0201400460398459,0.0163836529477656,0.0141779759783133,0.0112306521676042,0.0094969322789517,0.0082062741396216,0.0086878629975806,0.0073297824181361,0.0024657349527501,0.0,0.023,0.3140000000000002,0.3750000000000003,0.1460000000000001,0.1270000000000001,0.0149999999999999,0.0,0.0,0.0,0.0301127486590576,0.0411189284399258,0.0376359601548388,0.0402531620376417,0.0397257411259037,0.0734508254635128,0.1655206042453067,0.1214560797699734,0.1094448148554009,0.1135348147558892,0.0733612634216287,0.0508214829482079,0.0390689528205739,0.0263511429110783,0.0170565932589088,0.0124192697707774,0.0050652310202921,0.0022490023783632,0.0013533819622014,0.0,0.0,0.0,0.0,0.0,0.0,0.0091661807580175,0.044524781341109,0.0664723032069858,0.0772478134111056,0.0803498542274032,0.0781341107871091,0.0863906705538664,0.0930379008745607,0.135673469387646,0.1219825072885316,0.0856909620990564,0.0553236151603053,0.0346122448979313,0.0195451895043574,0.0082099125364365,0.0030553935860033,0.0005830903790082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161185185185183,0.0763259259259297,0.1269530864197157,0.1332345679013155,0.1216790123457922,0.1053827160494808,0.098271604938363,0.0996740740741668,0.0874074074074887,0.0636246913580839,0.0442074074074485,0.0201481481481669,0.0063407407407466,0.0006123456790129,1.975308641977147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chair,102.ply,-0.07907312565202244,0.8977609912384961,0.25744992640314457,-0.694437391874375,-0.270950297695927,0.0329599414387945,0.0526472939522026,0.0633289348217719,0.0744343738863527,0.0865800448841211,0.0897296360151642,0.083488244415866,0.0707646667885738,0.0637334694623659,0.0560087841806935,0.0501237683363834,0.0448455544531434,0.0418500717566384,0.0361480596784036,0.0318137599567724,0.027517987343778,0.024098706452269,0.0196391936275686,0.0152567350201415,0.0114232877107878,0.0085915452259888,0.0065977673540384,0.0046617801450432,0.0030051144736642,0.000751278618416,0.002,0.037,0.3280000000000002,0.3130000000000002,0.1790000000000001,0.141,0.0,0.0,0.0,0.0,0.015454427847824,0.034312213277076,0.0485028212043031,0.054682602075858,0.0621958622336945,0.0970553990984474,0.1156544497408137,0.123297077292091,0.1231279045468153,0.1053747176307819,0.0732318960281861,0.0530903880024986,0.0376260088167602,0.0262217755176322,0.0151857417229255,0.0086377613469843,0.0043885400391928,0.0017613868184507,0.0001990267591469,0.0,0.0,0.0,0.0,0.0,0.0,0.002402332361516,0.0220874635568509,0.0490962099125364,0.0727463556851286,0.0855510204081962,0.0965597667637923,0.1022973760932122,0.1128862973760025,0.1262973760931929,0.1195801749270175,0.0900758017491987,0.0573760932944145,0.0327463556851048,0.0180058309037756,0.0086297376093225,0.002962099125362,0.0006997084548099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078222222222222,0.0482567901234542,0.1029135802469109,0.1402271604938297,0.1542123456791558,0.143822222222356,0.1295802469137008,0.1076740740741742,0.0777481481482205,0.0501135802469602,0.02419753086422,0.0105086419753184,0.0025283950617307,0.0003753086419756,1.975308641977147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
